CMDLINE C:\ProgramData\miniconda3\envs\fairseq\python.exe scripts/animal2vec_manifest.py D:\Data\MeerKAT\MeerKAT_10s_2024-06-12 --dest D:\Data\MeerKAT\MeerKAT_10s_2024-06-12\manifest --ext wav --valid-percent 0.2 --n-split 5
MEM 144.367188 1758234190.0747
MEM 144.367188 1758234190.1865
MEM 144.367188 1758234190.2975
MEM 144.367188 1758234190.4089
MEM 144.367188 1758234190.5208
MEM 144.367188 1758234190.6321
MEM 144.367188 1758234190.7430
MEM 144.367188 1758234190.8539
MEM 144.367188 1758234190.9650
MEM 144.367188 1758234191.0759
MEM 144.367188 1758234191.1869
MEM 144.367188 1758234191.2980
MEM 144.367188 1758234191.4095
MEM 144.367188 1758234191.5204
MEM 144.367188 1758234191.6312
MEM 144.367188 1758234191.7424
MEM 144.367188 1758234191.8546
MEM 144.367188 1758234191.9666
MEM 144.367188 1758234192.0779
MEM 144.367188 1758234192.1898
MEM 144.367188 1758234192.3009
MEM 144.367188 1758234192.4123
MEM 144.367188 1758234192.5228
MEM 144.367188 1758234192.6340
MEM 144.367188 1758234192.7454
MEM 144.429688 1758234192.8564
MEM 144.429688 1758234192.9673
MEM 144.429688 1758234193.0786
MEM 144.429688 1758234193.1900
MEM 144.429688 1758234193.3026
MEM 144.429688 1758234193.4143
MEM 144.429688 1758234193.5256
MEM 144.429688 1758234193.6366
MEM 144.429688 1758234193.7478
MEM 144.429688 1758234193.8600
MEM 144.429688 1758234193.9715
MEM 144.429688 1758234194.0825
MEM 144.429688 1758234194.1924
MEM 144.429688 1758234194.3038
MEM 144.429688 1758234194.4143
MEM 144.429688 1758234194.5252
MEM 144.429688 1758234194.6366
MEM 144.429688 1758234194.7476
MEM 144.429688 1758234194.8585
MEM 144.429688 1758234194.9692
MEM 144.429688 1758234195.0808
MEM 144.429688 1758234195.1914
MEM 144.429688 1758234195.3022
MEM 144.429688 1758234195.4139
MEM 144.429688 1758234195.5248
MEM 144.429688 1758234195.6357
MEM 144.429688 1758234195.7465
MEM 144.429688 1758234195.8575
MEM 144.429688 1758234195.9686
MEM 144.429688 1758234196.0809
MEM 144.429688 1758234196.1926
MEM 144.429688 1758234196.3034
MEM 144.429688 1758234196.4141
MEM 144.429688 1758234196.5252
MEM 144.429688 1758234196.6360
MEM 144.429688 1758234196.7477
MEM 144.429688 1758234196.8590
MEM 144.429688 1758234196.9704
MEM 144.429688 1758234197.0823
MEM 144.429688 1758234197.1932
MEM 144.429688 1758234197.3040
MEM 144.429688 1758234197.4151
MEM 144.429688 1758234197.5272
MEM 144.429688 1758234197.6386
MEM 144.429688 1758234197.7498
MEM 144.429688 1758234197.8612
MEM 144.429688 1758234197.9723
MEM 144.429688 1758234198.0832
MEM 144.429688 1758234198.1946
MEM 144.492188 1758234198.3061
MEM 144.492188 1758234198.4177
MEM 144.492188 1758234198.5297
MEM 144.492188 1758234198.6410
MEM 144.492188 1758234198.7535
MEM 144.492188 1758234198.8649
MEM 144.492188 1758234198.9767
MEM 144.492188 1758234199.0878
MEM 144.492188 1758234199.1986
MEM 144.492188 1758234199.3099
MEM 144.492188 1758234199.4210
MEM 144.492188 1758234199.5330
MEM 144.492188 1758234199.6446
MEM 144.492188 1758234199.7552
MEM 144.492188 1758234199.8663
MEM 144.492188 1758234199.9772
MEM 144.492188 1758234200.0881
MEM 144.492188 1758234200.1989
MEM 144.492188 1758234200.3102
MEM 144.492188 1758234200.4216
MEM 144.492188 1758234200.5322
MEM 144.492188 1758234200.6431
MEM 144.492188 1758234200.7540
MEM 144.492188 1758234200.8657
MEM 144.492188 1758234200.9769
MEM 144.492188 1758234201.0878
MEM 144.492188 1758234201.1994
MEM 144.492188 1758234201.3111
MEM 144.492188 1758234201.4222
MEM 144.492188 1758234201.5340
MEM 144.492188 1758234201.6458
MEM 144.492188 1758234201.7569
MEM 144.492188 1758234201.8692
MEM 144.492188 1758234201.9800
MEM 144.492188 1758234202.0910
MEM 144.492188 1758234202.2026
MEM 144.492188 1758234202.3139
MEM 144.492188 1758234202.4253
MEM 144.492188 1758234202.5362
MEM 144.492188 1758234202.6475
MEM 144.492188 1758234202.7583
MEM 144.492188 1758234202.8703
MEM 144.492188 1758234202.9809
MEM 144.492188 1758234203.0916
MEM 144.492188 1758234203.2021
MEM 144.492188 1758234203.3139
MEM 144.492188 1758234203.4249
MEM 144.496094 1758234203.5359
MEM 144.496094 1758234203.6469
MEM 144.496094 1758234203.7582
MEM 144.496094 1758234203.8691
MEM 144.496094 1758234203.9802
MEM 144.500000 1758234204.0911
MEM 144.503906 1758234204.2021
MEM 144.503906 1758234204.3130
MEM 144.503906 1758234204.4240
MEM 144.503906 1758234204.5354
MEM 144.503906 1758234204.6473
MEM 144.507812 1758234204.7573
MEM 144.507812 1758234204.8690
MEM 144.511719 1758234204.9799
MEM 144.515625 1758234205.0907
MEM 144.515625 1758234205.2018
MEM 144.519531 1758234205.3120
MEM 144.519531 1758234205.4231
MEM 144.519531 1758234205.5348
MEM 144.519531 1758234205.6464
MEM 144.523438 1758234205.7579
MEM 144.523438 1758234205.8696
MEM 144.527344 1758234205.9808
MEM 144.527344 1758234206.0930
MEM 144.527344 1758234206.2038
MEM 144.527344 1758234206.3144
MEM 144.531250 1758234206.4253
MEM 144.535156 1758234206.5359
MEM 144.535156 1758234206.6472
MEM 144.535156 1758234206.7582
MEM 144.535156 1758234206.8693
MEM 144.535156 1758234206.9804
MEM 144.535156 1758234207.0921
MEM 144.542969 1758234207.2029
MEM 144.542969 1758234207.3140
MEM 144.542969 1758234207.4251
MEM 144.542969 1758234207.5363
MEM 144.542969 1758234207.6468
MEM 144.546875 1758234207.7578
MEM 144.550781 1758234207.8692
MEM 144.550781 1758234207.9804
MEM 144.550781 1758234208.0926
MEM 144.550781 1758234208.2039
MEM 144.550781 1758234208.3158
MEM 144.554688 1758234208.4267
MEM 144.554688 1758234208.5384
MEM 144.617188 1758234208.6494
MEM 144.617188 1758234208.7604
MEM 144.617188 1758234208.8714
MEM 144.617188 1758234208.9827
MEM 144.617188 1758234209.0937
MEM 144.617188 1758234209.2054
MEM 144.617188 1758234209.3173
MEM 144.617188 1758234209.4281
MEM 144.617188 1758234209.5397
MEM 144.617188 1758234209.6512
MEM 144.617188 1758234209.7629
MEM 144.617188 1758234209.8743
MEM 144.617188 1758234209.9858
MEM 144.617188 1758234210.0970
MEM 144.617188 1758234210.2081
MEM 144.617188 1758234210.3184
MEM 144.617188 1758234210.4301
MEM 144.617188 1758234210.5417
MEM 144.617188 1758234210.6521
MEM 144.617188 1758234210.7623
MEM 144.617188 1758234210.8734
MEM 144.617188 1758234210.9859
MEM 144.617188 1758234211.0972
MEM 144.617188 1758234211.2071
MEM 144.617188 1758234211.3186
MEM 144.617188 1758234211.4300
MEM 144.617188 1758234211.5414
MEM 144.617188 1758234211.6529
MEM 144.617188 1758234211.7641
MEM 144.617188 1758234211.8749
MEM 144.617188 1758234211.9857
MEM 144.617188 1758234212.0971
MEM 144.617188 1758234212.2075
MEM 144.617188 1758234212.3186
MEM 144.617188 1758234212.4302
MEM 144.617188 1758234212.5414
MEM 144.617188 1758234212.6520
MEM 144.617188 1758234212.7626
MEM 144.617188 1758234212.8736
MEM 144.617188 1758234212.9844
MEM 144.617188 1758234213.0953
MEM 144.617188 1758234213.2073
MEM 144.617188 1758234213.3191
MEM 144.617188 1758234213.4301
MEM 144.617188 1758234213.5410
MEM 144.617188 1758234213.6524
MEM 144.617188 1758234213.7634
MEM 144.617188 1758234213.8753
MEM 144.617188 1758234213.9874
MEM 144.617188 1758234214.0990
MEM 144.679688 1758234214.2099
MEM 144.679688 1758234214.3211
MEM 144.679688 1758234214.4318
MEM 144.679688 1758234214.5426
MEM 144.679688 1758234214.6536
MEM 144.679688 1758234214.7645
MEM 144.679688 1758234214.8757
MEM 144.679688 1758234214.9873
MEM 144.679688 1758234215.0981
MEM 144.679688 1758234215.2089
MEM 144.679688 1758234215.3203
MEM 144.679688 1758234215.4311
